,episode reward,episode,Method
413,-1133.9325190480706,14,DDPG-PER
414,-995.5528553561568,15,DDPG-PER
415,-929.7530983801356,16,DDPG-PER
416,-826.298465319998,17,DDPG-PER
417,-797.1631650030275,18,DDPG-PER
418,-915.7555982790243,19,DDPG-PER
419,-860.8799385999697,20,DDPG-PER
420,-800.3318872173704,21,DDPG-PER
421,-704.6406813824001,22,DDPG-PER
422,-562.6993407458232,23,DDPG-PER
423,-339.3272068903056,24,DDPG-PER
424,-284.8144443887794,25,DDPG-PER
425,-206.84016234913457,26,DDPG-PER
426,-178.93147626874062,27,DDPG-PER
427,-177.25344469921103,28,DDPG-PER
428,-201.2272135658595,29,DDPG-PER
429,-152.8877856306218,30,DDPG-PER
430,-128.2215140881167,31,DDPG-PER
431,-126.27881913708946,32,DDPG-PER
432,-352.6079634496191,33,DDPG-PER
433,-326.903466939572,34,DDPG-PER
434,-459.649538113276,35,DDPG-PER
435,-457.92295730554133,36,DDPG-PER
436,-458.6887498087978,37,DDPG-PER
437,-231.5482171904971,38,DDPG-PER
438,-207.82210130344933,39,DDPG-PER
439,-100.20762503644013,40,DDPG-PER
440,-77.15690135598953,41,DDPG-PER
441,-102.32009372192125,42,DDPG-PER
442,-125.60163512451898,43,DDPG-PER
443,-170.77836952840124,44,DDPG-PER
444,-170.30906001744265,45,DDPG-PER
445,-194.106586623601,46,DDPG-PER
446,-168.13518643410762,47,DDPG-PER
447,-143.60357766328434,48,DDPG-PER
448,-121.17720581603957,49,DDPG-PER
449,-121.65985344335581,50,DDPG-PER
450,-120.41896920021414,51,DDPG-PER
451,-144.83226566415527,52,DDPG-PER
452,-144.72247981858322,53,DDPG-PER
453,-169.8995453280642,54,DDPG-PER
454,-169.5916433451285,55,DDPG-PER
455,-146.71063373308232,56,DDPG-PER
456,-144.7924625767872,57,DDPG-PER
457,-144.8982310012722,58,DDPG-PER
458,-119.69354497637221,59,DDPG-PER
459,-118.82128826809158,60,DDPG-PER
460,-142.41359739399644,61,DDPG-PER
461,-119.15836068652143,62,DDPG-PER
462,-117.99925107981157,63,DDPG-PER
463,-164.37245890465573,64,DDPG-PER
464,-163.48697295369604,65,DDPG-PER
465,-163.42463729848646,66,DDPG-PER
466,-140.30972721780861,67,DDPG-PER
467,-141.21445934289872,68,DDPG-PER
468,-96.81115652585609,69,DDPG-PER
469,-120.2951086771322,70,DDPG-PER
470,-119.71353488232289,71,DDPG-PER
471,-119.79575844978778,72,DDPG-PER
472,-120.10961436650118,73,DDPG-PER
473,-117.2929599809216,74,DDPG-PER
474,-93.47431573887056,75,DDPG-PER
475,-132.26947860698638,76,DDPG-PER
476,-178.86314654438834,77,DDPG-PER
477,-178.38089448726492,78,DDPG-PER
478,-200.05700086553884,79,DDPG-PER
479,-201.1032401579038,80,DDPG-PER
480,-139.78972984152796,81,DDPG-PER
481,-117.42888871406922,82,DDPG-PER
482,-161.42592826715082,83,DDPG-PER
483,-117.0880814346697,84,DDPG-PER
484,-116.87382484709872,85,DDPG-PER
485,-163.8334637343368,86,DDPG-PER
486,-139.57474491716934,87,DDPG-PER
